date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:32	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:29%20GMT	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history7038	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history)
11:54:32	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:29%20GMT	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/historybd4b	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history)
11:54:33	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:29%20GMT	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/historya433	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history)
11:54:33	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:30%20GMT	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history0d31	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history)
11:54:33	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:30%20GMT	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/historyf9ce	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history)
11:54:33	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:30%20GMT	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history2362	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history)
11:54:34	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:30%20GMT	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/historyaf37	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history)
11:54:34	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:31%20GMT	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history4c33	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history)
11:54:34	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:31%20GMT	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f7038	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=es-AR)
11:54:35	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:31%20GMT	https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a7038	(from https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=es-AR)
11:54:35	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:32%20GMT	https://status.cloud.sugarcrm.com/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/history7038	(from https://status.cloud.sugarcrm.com/history?locale=es-AR)
11:54:36	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:33%20GMT	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=sv	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history63fd	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=en)
